flickr_id,download_id,file_name,MOS,ti,si,colorfulness,contrast,blur,vniqe,std,var,height,width
4642004278,909383,4642004278_cut_centercrop_960x540_8s.mp4,2.56,19.48452625,122.2299423,98.17544281,71.0157112,0.216590115,6.579750462,0.571314274,0.3264,540,960
4996677282,918160,4996677282_original_centercrop_960x540_8s.mp4,2.56,17.58279882,139.5396423,75.2464446,93.8594747,0.21399298,6.776166956,0.80399005,0.6464,540,960
4573314147,908081,4573314147_original_centercrop_960x540_8s.mp4,2.56,9.263147518,103.4984665,72.38561121,81.98184037,0.09872455,8.422372963,0.697423831,0.4864,540,960
9651230522,1038548,9651230522_cut_centercrop_960x540_8s.mp4,2.56,9.882103675,27.64310837,72.63898296,38.11488461,0.210827755,10.63826658,0.897997773,0.8064,540,960
6215542986,958051,6215542986_original_centercrop_960x540_8s.mp4,2.58,12.0581821,116.9585495,79.73521906,60.19631222,0.648289314,13.48682367,0.750732975,0.5636,540,960
8217524401,1005318,8217524401_cut_centercrop_960x540_8s.mp4,2.58,7.71515239,51.15637589,17.04112491,18.54400861,0.424058446,17.43432013,0.776916984,0.6036,540,960
10238939436,871145,10238939436_original_centercrop_960x540_8s.mp4,2.58,26.48361998,48.61399078,81.80749698,49.82056602,0.353942463,12.11285862,0.850646813,0.7236,540,960
12031712185,881436,12031712185_cut_centercrop_960x540_8s.mp4,2.58,11.90390055,13.91752625,64.37840012,20.01606721,0.273317376,13.40252801,0.896437393,0.8036,540,960
9524637688,1036145,9524637688_original_centercrop_960x540_8s.mp4,2.58,7.724541586,111.912384,99.86069846,65.45145683,0.290238246,6.140500605,0.635295207,0.4036,540,960
3591184129,892586,3591184129_original_centercrop_960x540_8s.mp4,2.58,5.918685857,73.32159424,113.6319172,42.66785201,0.198476777,8.26769718,0.750732975,0.5636,540,960
6929069239,975698,6929069239_cut_centercrop_960x540_8s.mp4,2.58,46.18180426,167.2820282,28.5683068,87.42942653,0.475242179,6.105922559,0.723602101,0.5236,540,960
5805360253,943055,5805360253_original_centercrop_960x540_8s.mp4,2.58,4.318795572,36.43860245,8.797514274,9.263377901,0.734802726,19.0131028,0.776916984,0.6036,540,960
4573266245,908078,4573266245_original_centercrop_960x540_8s.mp4,2.58,26.98637367,105.6476364,60.33106591,80.09565364,0.080721124,8.268309771,0.695413546,0.4836,540,960
5147152978,922553,5147152978_original_centercrop_960x540_8s.mp4,2.5976,30.00535072,87.61125183,25.44399128,75.74798576,0.144324512,11.19365204,0.804267913,0.646846875,540,960
6838572151,972705,6838572151_original_centercrop_960x540_8s.mp4,2.6,6.622824059,55.98208618,22.70082446,23.46268405,0.789098453,19.92032856,0.692820323,0.48,540,960
6346933640,962718,6346933640_original_centercrop_960x540_8s.mp4,2.6,4.486477616,27.9989357,61.83614144,17.43092114,0.587729427,8.509338265,0.692820323,0.48,540,960
6971905222,977127,6971905222_cut_centercrop_960x540_8s.mp4,2.6,23.47774351,148.7887878,50.30017629,50.25389681,0.361516177,10.88934382,0.721110255,0.52,540,960
6096558457,953718,6096558457_cut_centercrop_960x540_8s.mp4,2.6,22.12954416,125.0344315,29.8192327,69.7954637,0.657306965,15.34720091,0.774596669,0.6,540,960
5222599467,924708,5222599467_cut_centercrop_960x540_8s.mp4,2.6,13.15844424,148.419754,71.58245137,71.18423892,0.302409009,13.06486588,0.692820323,0.48,540,960
8078333220,1000619,8078333220_cut_centercrop_960x540_8s.mp4,2.6,7.48670455,91.66117859,69.71294646,78.39610136,0.768815165,13.43982665,0.8,0.64,540,960
7383232724,985481,7383232724_cut_centercrop_960x540_8s.mp4,2.6,38.81594609,117.8321152,69.58219631,72.72045418,0.180788089,7.764828348,0.663324958,0.44,540,960
7151780093,981168,7151780093_original_centercrop_960x540_8s.mp4,2.6,3.301536099,12.00150967,23.8095198,7.89831955,0.61373533,20.48665027,0.824621125,0.68,540,960
5369095478,929091,5369095478_cut_centercrop_960x540_8s.mp4,2.6,18.39966809,90.02913666,36.67399516,84.5621091,0.2206913,11.7159638,0.6,0.36,540,960
11435365925,878181,11435365925_original_centercrop_960x540_8s.mp4,2.6,25.18367642,65.49110413,9.241127247,36.09872788,0.217222844,13.91740407,0.8,0.64,540,960
8078127133,1000612,8078127133_cut_centercrop_960x540_8s.mp4,2.6189,9.890734457,59.6182518,33.79990893,39.78766651,0.707179818,11.66895463,0.738447276,0.545304379,540,960
8667333526,1020510,8667333526_cut_centercrop_960x540_8s.mp4,2.62,6.40851383,61.12358475,83.37482889,47.84021163,0.60367484,15.257002,0.977547953,0.9556,540,960
6280406572,960345,6280406572_cut_centercrop_960x540_8s.mp4,2.62,15.35901678,88.92829895,96.87687484,34.81333691,0.58951537,13.5188922,0.797245257,0.6356,540,960
10406095776,872122,10406095776_original_centercrop_960x540_8s.mp4,2.62,8.72326661,38.37404633,60.73147771,21.84384852,0.447181311,9.827722464,0.745385806,0.5556,540,960
6073473868,952840,6073473868_original_centercrop_960x540_8s.mp4,2.62,19.71393512,145.2044678,53.81365499,73.85837219,0.579016413,9.735914713,0.718052923,0.5156,540,960
12032110574,881447,12032110574_cut_centercrop_960x540_8s.mp4,2.64,14.48672071,23.52713394,43.51425445,19.40895185,0.415984228,9.96103488,0.768374908,0.5904,540,960
7959542546,997033,7959542546_original_centercrop_960x540_8s.mp4,2.64,23.92575809,122.470047,43.96580606,70.67811622,0.275026818,6.459779545,0.591945943,0.3504,540,960
4565232312,907830,4565232312_original_centercrop_960x540_8s.mp4,2.64,8.686778717,77.45599365,34.82168829,29.20941849,0.328905834,20.81306477,0.79397733,0.6304,540,960
4836718842,913905,4836718842_original_centercrop_960x540_8s.mp4,2.64,41.75565109,120.6982498,15.56200857,69.70654793,0.323511185,12.9046498,0.81877958,0.6704,540,960
6296962313,960890,6296962313_original_centercrop_960x540_8s.mp4,2.64,47.93754217,96.76055145,30.11621583,63.48983742,0.424540142,13.8240519,0.81877958,0.6704,540,960
5110540070,921517,5110540070_cut_centercrop_960x540_8s.mp4,2.64,23.92410292,98.17282104,53.25523,51.03563003,0.146745776,17.67458189,0.624819974,0.3904,540,960
8319369964,1009021,8319369964_cut_centercrop_960x540_8s.mp4,2.64,37.31793881,109.3124237,7.395095639,48.10736624,0.341161029,5.614725987,0.79397733,0.6304,540,960
6343817087,962646,6343817087_original_centercrop_960x540_8s.mp4,2.64,4.597112872,25.32764053,14.98761041,66.85145899,0.735713938,14.92616196,0.79397733,0.6304,540,960
5694745216,939413,5694745216_cut_centercrop_960x540_8s.mp4,2.66,3.614813772,14.55455112,32.62851079,13.98876375,0.867307334,10.06973697,0.73783467,0.5444,540,960
6208528782,957829,6208528782_cut_centercrop_960x540_8s.mp4,2.66,12.32743853,131.8793182,5.971255642,54.11456736,0.587063283,18.95791839,0.681469001,0.4644,540,960
6059786344,952433,6059786344_original_centercrop_960x540_8s.mp4,2.66,6.254238246,95.29745483,60.16107806,70.9167827,0.592957832,6.232723086,0.710211236,0.5044,540,960
5827345790,943841,5827345790_original_centercrop_960x540_8s.mp4,2.66,50.74802307,105.4137268,56.48541622,54.05086887,0.251535772,7.668594324,0.99216934,0.9844,540,960
7616950966,990492,7616950966_original_centercrop_960x540_8s.mp4,2.66,23.05637785,96.71625519,94.46151191,66.50550006,0.343335997,5.555261602,0.929731144,0.8644,540,960
8235549337,1005889,8235549337_cut_centercrop_960x540_8s.mp4,2.66,8.411197302,31.30987549,15.00117396,24.06839107,0.698130177,12.70940049,0.710211236,0.5044,540,960
11925275803,880790,11925275803_cut_centercrop_960x540_8s.mp4,2.66,35.54529842,92.02126312,66.71289517,60.82015094,0.568477545,9.018613852,0.950999474,0.9044,540,960
13291575674,887920,13291575674_original_centercrop_960x540_8s.mp4,2.66,30.88462398,101.6036072,15.50730145,77.42883724,0.145578029,8.458165904,0.764460594,0.5844,540,960
8230249635,1005721,8230249635_original_centercrop_960x540_8s.mp4,2.66,33.52911976,82.54919434,53.31498211,57.99568325,0.577324323,11.14594123,0.790189851,0.6244,540,960
5418971855,930635,5418971855_original_centercrop_960x540_8s.mp4,2.68,30.66573579,83.35549927,40.12086427,41.78213349,0.283254284,18.31923544,0.76,0.5776,540,960
11425159465,878094,11425159465_cut_centercrop_960x540_8s.mp4,2.68,19.1080502,68.31604004,11.29490182,51.22503773,0.325922849,13.02408529,0.858836422,0.7376,540,960
5203755303,924105,5203755303_original_centercrop_960x540_8s.mp4,2.68,19.77143822,132.7510529,22.34806903,70.80013402,0.607775327,14.23620919,0.858836422,0.7376,540,960
5111411754,921562,5111411754_cut_centercrop_960x540_8s.mp4,2.68,15.21521261,32.69949341,73.21844901,50.79183993,0.083854276,13.11023514,0.76,0.5776,540,960
6868246166,973835,6868246166_original_centercrop_960x540_8s.mp4,2.68,8.453075534,124.0673141,77.02744577,72.61243095,0.343789325,4.990926435,0.810925397,0.6576,540,960
3861648412,896146,3861648412_cut_centercrop_960x540_8s.mp4,2.68,11.4634224,43.88539124,54.32610057,23.51964573,0.454651205,18.70775239,0.947417543,0.8976,540,960
8689455432,1021176,8689455432_original_centercrop_960x540_8s.mp4,2.68,11.34838761,35.11582565,73.90577897,42.5332068,0.24548685,11.17719931,0.676461381,0.4576,540,960
4626131441,908925,4626131441_original_centercrop_960x540_8s.mp4,2.68,24.12710043,85.89027405,24.18108917,81.28541811,0.160329212,15.5709138,0.785875308,0.6176,540,960
5162398156,922964,5162398156_cut_centercrop_960x540_8s.mp4,2.68,4.623557146,30.20613861,69.38021255,55.87268149,0.478946054,12.71604751,0.881816307,0.7776,540,960
9387089233,1033482,9387089233_original_centercrop_960x540_8s.mp4,2.68,25.57236039,96.95346832,67.13113438,64.30928189,0.385633726,8.152391877,0.733212111,0.5376,540,960
6554989029,966828,6554989029_cut_centercrop_960x540_8s.mp4,2.68,23.32509291,124.8463974,80.61324102,63.67230496,0.2729468,5.663012311,0.810925397,0.6576,540,960
5880475570,945609,5880475570_original_centercrop_960x540_8s.mp4,2.6957,32.02529875,117.8158798,11.28764332,51.76166479,0.496522795,18.95452811,0.818668584,0.670218251,540,960
6982428911,977592,6982428911_cut_centercrop_960x540_8s.mp4,2.7,56.32659806,126.9219971,15.48237283,53.15228715,0.37411733,14.95411208,0.854400375,0.73,540,960
9248029519,1030746,9248029519_cut_centercrop_960x540_8s.mp4,2.7,19.50293671,76.26037598,19.28207385,59.26811201,0.118793942,10.78108751,0.574456265,0.33,540,960
8215074237,1005257,8215074237_original_centercrop_960x540_8s.mp4,2.7,4.221012592,19.13917542,12.67349466,15.33503165,0.620705858,12.90840494,0.7,0.49,540,960
8729448612,1022641,8729448612_cut_centercrop_960x540_8s.mp4,2.7,4.889256806,25.11234093,24.68949311,42.27582509,0.347047485,11.16927711,0.806225775,0.65,540,960
4783174196,912652,4783174196_cut_centercrop_960x540_8s.mp4,2.7,10.15840396,42.747509,57.04622472,48.8455458,0.071051965,13.29579488,0.806225775,0.65,540,960
3590551873,892569,3590551873_original_centercrop_960x540_8s.mp4,2.7,7.743875017,25.35234833,15.66377404,57.27053366,0.204859807,17.03312455,0.830662386,0.69,540,960
11367153336,877771,11367153336_original_centercrop_960x540_8s.mp4,2.7,7.564593326,55.34044266,96.76964129,58.17315991,0.185439349,7.235020575,0.806225775,0.65,540,960
5893880541,945999,5893880541_original_centercrop_960x540_8s.mp4,2.7,3.932349197,17.0972805,26.84738909,15.69239946,0.756885571,9.074101296,0.854400375,0.73,540,960
7734563104,992830,7734563104_original_centercrop_960x540_8s.mp4,2.7,38.60090396,124.0379562,48.56711311,61.09526188,0.336209312,6.802176709,0.877496439,0.77,540,960
7005111650,978485,7005111650_original_centercrop_960x540_8s.mp4,2.72,6.736587258,39.34484863,53.35304733,40.42396091,0.635855798,7.645519531,0.664529909,0.4416,540,960
8586743266,1017464,8586743266_cut_centercrop_960x540_8s.mp4,2.72,20.54337079,39.86017227,53.15605019,51.93714337,0.206933144,10.95979593,0.74939976,0.5616,540,960
6864942042,973621,6864942042_cut_centercrop_960x540_8s.mp4,2.72,7.0021128,45.30399704,88.21354536,38.19823374,0.515795225,10.18913092,0.693974063,0.4816,540,960
4477789338,906092,4477789338_cut_centercrop_960x540_8s.mp4,2.72,11.78616555,38.51171494,54.96196456,17.41288553,0.400565004,11.27686856,0.693974063,0.4816,540,960
6924551254,975531,6924551254_cut_centercrop_960x540_8s.mp4,2.72,37.50489853,186.6089172,19.15814991,80.48461784,0.373670689,6.645178181,0.633719181,0.4016,540,960
5295005655,926736,5295005655_cut_centercrop_960x540_8s.mp4,2.72,41.65964826,140.2555237,79.26628046,71.45471175,0.15283319,6.278081286,0.693974063,0.4816,540,960
8531461869,1015318,8531461869_cut_centercrop_960x540_8s.mp4,2.72,23.00101871,111.6353989,109.4281576,60.33562324,0.456715425,7.501999214,0.633719181,0.4016,540,960
6867937233,973809,6867937233_original_centercrop_960x540_8s.mp4,2.72,5.811791806,39.41489792,112.8045083,35.66372143,0.54821428,10.28864323,0.849470423,0.7216,540,960
6111574885,954219,6111574885_cut_centercrop_960x540_8s.mp4,2.74,27.03861256,74.71458435,12.46439105,40.84931134,0.372630928,9.602226225,0.715821207,0.5124,540,960
7361913318,985132,7361913318_original_centercrop_960x540_8s.mp4,2.74,19.31073703,176.9827728,59.13330514,69.98464864,0.393379399,10.90234081,0.715821207,0.5124,540,960
5901642116,946278,5901642116_cut_centercrop_960x540_8s.mp4,2.74,6.890186919,124.5429535,63.43750433,64.9614784,0.501639142,8.266133133,0.975909832,0.9524,540,960
4211514567,901327,4211514567_cut_centercrop_960x540_8s.mp4,2.74,11.35972226,55.99481964,96.12073169,51.41717724,0.088287116,10.11095704,0.795235814,0.6324,540,960
5012335397,918646,5012335397_original_centercrop_960x540_8s.mp4,2.74,37.13783351,104.2469788,24.77124907,52.86391352,0.237248358,7.995935247,0.769675256,0.5924,540,960
9494995600,1035620,9494995600_original_centercrop_960x540_8s.mp4,2.74,6.191517998,82.49879456,15.18540729,24.36890327,0.433964537,5.822177935,0.743236167,0.5524,540,960
7173586391,981809,7173586391_original_centercrop_960x540_8s.mp4,2.74,18.82852362,102.2918472,89.85291607,71.9927788,0.427188868,15.03571896,0.795235814,0.6324,540,960
5754220740,941319,5754220740_cut_centercrop_960x540_8s.mp4,2.74,18.99330319,75.35079956,31.24303353,90.39739374,0.290908876,12.13872092,0.687313611,0.4724,540,960
8459254855,1012960,8459254855_cut_centercrop_960x540_8s.mp4,2.74,4.464061343,67.54830933,7.675618698,37.65254786,0.250906788,7.28746945,0.82,0.6724,540,960
8479364057,1013622,8479364057_original_centercrop_960x540_8s.mp4,2.74,35.92486697,99.92333221,10.35643075,67.70251889,0.346425409,8.458655519,0.715821207,0.5124,540,960
5263261013,925866,5263261013_cut_centercrop_960x540_8s.mp4,2.74,8.932695984,159.0574646,77.91066359,85.18351337,0.416623624,20.80632593,0.867409938,0.7524,540,960
3878700690,896443,3878700690_cut_centercrop_960x540_8s.mp4,2.74,42.84125659,134.5180817,97.09093854,79.58097362,0.150726576,11.50755706,0.687313611,0.4724,540,960
6058824138,952360,6058824138_original_centercrop_960x540_8s.mp4,2.74,17.16110927,37.22399521,9.144835406,24.95099354,0.445715778,19.84593449,0.844037914,0.7124,540,960
7820483368,994145,7820483368_cut_centercrop_960x540_8s.mp4,2.76,44.88471343,130.6136475,46.49834628,67.27076516,0.514846766,9.23662428,0.813879598,0.6624,540,960
8002170390,998192,8002170390_cut_centercrop_960x540_8s.mp4,2.76,26.77604067,73.22973633,5.176784636,65.50692689,0.388851628,10.98712938,0.68,0.4624,540,960
5322533709,927639,5322533709_cut_centercrop_960x540_8s.mp4,2.76,6.65715996,41.90212631,112.1110298,59.50068504,0.451458743,11.19140201,0.618384993,0.3824,540,960
6178882861,956858,6178882861_original_centercrop_960x540_8s.mp4,2.76,30.38885687,89.35929871,41.28478576,53.77717432,0.302665632,8.578400566,0.68,0.4624,540,960
7879889838,995359,7879889838_cut_centercrop_960x540_8s.mp4,2.76,26.95437672,35.20105362,49.64748484,32.19526769,0.342923969,12.24906109,0.788923317,0.6224,540,960
7812985864,994036,7812985864_original_centercrop_960x540_8s.mp4,2.76,19.58156013,75.22335815,12.95428203,80.29450608,0.300164547,14.88718398,0.763151361,0.5824,540,960
5118641893,921736,5118641893_cut_centercrop_960x540_8s.mp4,2.76,7.827736008,49.15777969,7.19333928,64.00257945,0.224439779,18.81539313,0.813879598,0.6624,540,960
6324422954,962068,6324422954_original_centercrop_960x540_8s.mp4,2.76,23.56801749,43.69065475,106.6064739,41.05402439,0.189050129,12.78840323,0.708801806,0.5024,540,960
9382662040,1033381,9382662040_original_centercrop_960x540_8s.mp4,2.76,11.37536931,123.1304321,35.85878488,88.18116934,0.326046816,13.08981853,0.813879598,0.6624,540,960
7344072960,984823,7344072960_cut_centercrop_960x540_8s.mp4,2.7699,7.057853168,68.83613586,79.41365412,27.89728101,0.434531039,17.52334861,0.771736878,0.595577809,540,960
6061346837,952492,6061346837_original_centercrop_960x540_8s.mp4,2.78,8.02986582,93.65895844,17.47645547,32.24932347,0.460874584,16.97352709,0.672011905,0.4516,540,960
8403451337,1011456,8403451337_cut_centercrop_960x540_8s.mp4,2.78,21.18981164,107.9436035,28.68712301,60.2231729,0.247348876,16.62051414,0.756042327,0.5716,540,960
11057110163,876060,11057110163_original_centercrop_960x540_8s.mp4,2.78,28.37255926,104.8675537,46.34604446,71.95156077,0.166984786,6.281614233,0.701141926,0.4916,540,960
6210062524,957852,6210062524_cut_centercrop_960x540_8s.mp4,2.78,3.365044668,108.7362823,60.22633135,56.23292338,0.750875538,11.86303992,0.782048592,0.6116,540,960
6879288904,974128,6879288904_original_centercrop_960x540_8s.mp4,2.78,3.794677479,24.00622749,7.649101563,44.06226892,0.523705323,11.22550322,0.965194281,0.9316,540,960
8728910927,1022627,8728910927_original_centercrop_960x540_8s.mp4,2.78,21.50544704,84.32395935,15.64436989,37.25255918,0.304055386,15.90748703,0.90088845,0.8116,540,960
7633708420,990851,7633708420_original_centercrop_960x540_8s.mp4,2.78,15.94334267,54.4571991,8.104104543,53.3809643,0.555040714,15.8491391,0.782048592,0.6116,540,960
7192436890,982376,7192436890_original_centercrop_960x540_8s.mp4,2.78,5.432535991,12.92903709,65.97751895,21.80980776,0.560750985,12.94255062,0.807217443,0.6516,540,960
5003283158,918387,5003283158_cut_centercrop_960x540_8s.mp4,2.78,15.37353469,115.6735382,62.0502132,68.02466572,0.080372576,16.07071178,0.729109045,0.5316,540,960
8909265380,1025073,8909265380_cut_centercrop_960x540_8s.mp4,2.78,23.87114604,94.61727905,93.01764504,69.33746473,0.154527715,10.87786583,0.756042327,0.5716,540,960
7532463480,988478,7532463480_original_centercrop_960x540_8s.mp4,2.7928,10.77594825,30.81040764,14.57727106,57.49577171,0.542387992,14.76269394,0.755397818,0.570625863,540,960
3469529939,891188,3469529939_original_centercrop_960x540_8s.mp4,2.8,26.7891789,90.21486664,37.39551465,65.08865997,0.204371282,18.15745734,0.663324958,0.44,540,960
7068941889,979701,7068941889_original_centercrop_960x540_8s.mp4,2.8,35.4573705,92.09713745,12.5026995,38.08359156,0.489262459,6.245926851,0.774596669,0.6,540,960
8182593817,1004237,8182593817_original_centercrop_960x540_8s.mp4,2.8,49.28624647,139.2617493,38.17714607,64.48894071,0.304356557,6.275105236,0.848528137,0.72,540,960
4956521693,916913,4956521693_original_centercrop_960x540_8s.mp4,2.8,29.51538193,105.7963409,61.52608649,65.62543795,0.221348863,14.34047102,0.721110255,0.52,540,960
6874423527,973969,6874423527_original_centercrop_960x540_8s.mp4,2.82,6.915476158,115.8102112,51.67665664,86.3493689,0.228839343,8.930881525,0.74,0.5476,540,960
5149271412,922597,5149271412_cut_centercrop_960x540_8s.mp4,2.82,10.03148329,51.11144638,105.7144676,31.91010796,0.119334145,11.39680253,0.589576119,0.3476,540,960
7556185878,989298,7556185878_original_centercrop_960x540_8s.mp4,2.82,14.21433754,120.6084747,27.54947403,75.56592638,0.285022222,6.456913966,0.766550716,0.5876,540,960
4734666961,911201,4734666961_cut_centercrop_960x540_8s.mp4,2.82,30.73776891,37.68803406,44.04303033,33.22332854,0.169014579,14.83551014,0.841189634,0.7076,540,960
7734422826,992826,7734422826_cut_centercrop_960x540_8s.mp4,2.82,15.4235784,110.1253738,19.79727949,72.91952745,0.632516678,12.83982965,0.792212093,0.6276,540,960
6135877141,955339,6135877141_cut_centercrop_960x540_8s.mp4,2.82,18.23583158,76.01396179,24.81077942,35.76263386,0.494920896,17.53074962,0.712460525,0.5076,540,960
5609569195,936830,5609569195_original_centercrop_960x540_8s.mp4,2.82,45.97519216,121.4894028,8.501470229,62.51114543,0.338932342,5.830226129,0.712460525,0.5076,540,960
4901210888,915439,4901210888_original_centercrop_960x540_8s.mp4,2.82,14.33583624,31.98111153,29.75771024,37.21107255,0.224474757,17.22668848,0.74,0.5476,540,960
6916420878,975245,6916420878_cut_centercrop_960x540_8s.mp4,2.84,9.487166731,139.8779602,35.38284224,81.99773699,0.424200309,6.106173191,0.924337601,0.8544,540,960
10691750555,873939,10691750555_original_centercrop_960x540_8s.mp4,2.84,24.53746081,92.57978058,59.42425113,77.04958092,0.180574306,11.84267766,0.674091982,0.4544,540,960
8366966088,1010281,8366966088_cut_centercrop_960x540_8s.mp4,2.84,8.547342651,38.00595856,17.12480002,16.79634524,0.428489506,9.634450422,0.731026675,0.5344,540,960
6320892865,961867,6320892865_original_centercrop_960x540_8s.mp4,2.84,8.483344404,28.35329247,13.2606315,44.46940551,0.620392425,12.85874809,0.808949937,0.6544,540,960
3583315023,892463,3583315023_cut_centercrop_960x540_8s.mp4,2.84,14.29309264,130.8264923,52.10209779,83.27288846,0.194690384,8.001446964,0.643739078,0.4144,540,960
5379210063,929334,5379210063_original_centercrop_960x540_8s.mp4,2.84,15.47393808,95.84356689,58.06468996,65.13073221,0.728105259,12.4901314,0.731026675,0.5344,540,960
8396734122,1011220,8396734122_original_centercrop_960x540_8s.mp4,2.84,27.19219203,64.27172852,119.3809035,62.15003294,0.226407853,10.00879412,0.611882342,0.3744,540,960
12816958564,885759,12816958564_cut_centercrop_960x540_8s.mp4,2.84,30.76404119,149.4458008,7.787224529,52.06059428,0.355141232,6.438610102,0.674091982,0.4544,540,960
4299787720,902888,4299787720_cut_centercrop_960x540_8s.mp4,2.8498,39.68959303,149.2967834,39.80976711,68.04963788,0.198158936,6.569603273,0.815590405,0.665187708,540,960
8098521993,1001261,8098521993_original_centercrop_960x540_8s.mp4,2.86,9.841429145,47.46154785,35.59227445,39.29997761,0.826374098,17.09445457,0.938296328,0.8804,540,960
3930579113,897138,3930579113_cut_centercrop_960x540_8s.mp4,2.86,21.81947841,70.82241821,121.9847745,43.64303363,0.156994073,8.884719641,0.663626401,0.4404,540,960
6092433561,953540,6092433561_cut_centercrop_960x540_8s.mp4,2.86,7.058309955,52.73654938,6.623068674,47.18248558,0.489485222,13.14562089,0.774854825,0.6004,540,960
7117529219,980515,7117529219_original_centercrop_960x540_8s.mp4,2.86,44.22685292,85.36478424,44.43230898,77.11841839,0.19903206,10.66342241,0.800249961,0.6404,540,960
7005478889,978499,7005478889_cut_centercrop_960x540_8s.mp4,2.86,49.40711538,123.0978012,48.15422672,59.92402957,0.366065502,7.095120525,0.916733331,0.8404,540,960
4297535685,902805,4297535685_original_centercrop_960x540_8s.mp4,2.86,11.02187615,46.69308472,27.26758649,33.42340862,0.123453103,10.19125776,0.566038868,0.3204,540,960
12912266335,886242,12912266335_original_centercrop_960x540_8s.mp4,2.86,3.611453635,16.18442535,29.54629134,26.35016986,0.595259356,10.01080602,0.748598691,0.5604,540,960
7246583832,983231,7246583832_original_centercrop_960x540_8s.mp4,2.86,3.433405229,45.54130173,75.37570697,53.93634267,0.224363599,20.92892027,0.800249961,0.6404,540,960
5653702857,938176,5653702857_cut_centercrop_960x540_8s.mp4,2.86,27.13057597,128.2554169,74.08750244,92.17655129,0.302637598,7.012559675,0.721387552,0.5204,540,960
5668795950,938542,5668795950_original_centercrop_960x540_8s.mp4,2.86,16.91228945,119.1690369,67.8952583,52.08049385,0.379485859,4.224894682,0.748598691,0.5604,540,960
6062892973,952542,6062892973_original_centercrop_960x540_8s.mp4,2.86,55.23959706,158.6217041,22.04339824,70.72167433,0.399596373,7.41739655,0.872009174,0.7604,540,960
10128248563,870428,10128248563_original_centercrop_960x540_8s.mp4,2.86,50.90754669,96.53003693,54.51603932,68.64078248,0.237413717,6.860552647,0.848763807,0.7204,540,960
10500520233,872635,10500520233_cut_centercrop_960x540_8s.mp4,2.86,19.09898991,92.5005722,41.9497384,57.63372806,0.190966071,7.259812165,0.632771681,0.4004,540,960
4033322131,898655,4033322131_cut_centercrop_960x540_8s.mp4,2.86,3.220495345,24.42516708,54.02229514,17.70558138,0.385246003,17.4691231,0.663626401,0.4404,540,960
9083519636,1027827,9083519636_original_centercrop_960x540_8s.mp4,2.86,36.29018486,110.3695908,21.37018927,72.14912127,0.209914209,6.87557046,0.848763807,0.7204,540,960
8842319020,1024376,8842319020_original_centercrop_960x540_8s.mp4,2.86,6.467455293,40.85371017,16.65314477,19.80629331,0.667976536,11.67371358,0.916733331,0.8404,540,960
7381539666,985447,7381539666_original_centercrop_960x540_8s.mp4,2.86,8.849300061,56.4834404,47.46213312,44.6356112,0.396608216,20.36312749,0.800249961,0.6404,540,960
4367069947,904175,4367069947_cut_centercrop_960x540_8s.mp4,2.88,3.710378058,67.14079285,6.381775454,20.02957193,0.129431521,19.10349191,0.930376268,0.8656,540,960
9812197286,1040967,9812197286_original_centercrop_960x540_8s.mp4,2.88,30.64340187,140.6129608,33.98278977,58.32529206,0.618286468,4.225304698,0.908625335,0.8256,540,960
6065207696,952616,6065207696_original_centercrop_960x540_8s.mp4,2.88,43.46074297,172.5668488,71.13848306,69.47390732,0.396197126,5.177558275,0.738647413,0.5456,540,960
5561000398,935207,5561000398_cut_centercrop_960x540_8s.mp4,2.88,10.20900838,45.7705307,100.286594,77.48513397,0.47343333,9.857662517,0.711055553,0.5056,540,960
5490599661,932933,5490599661_original_centercrop_960x540_8s.mp4,2.88,14.77067719,50.4836235,13.86860117,19.61629397,0.53537251,20.55193984,0.815843122,0.6656,540,960
5170915466,923205,5170915466_original_centercrop_960x540_8s.mp4,2.88,5.17124533,119.5148621,77.36276039,68.28703294,0.764674491,13.48418423,0.815843122,0.6656,540,960
5311187352,927248,5311187352_cut_centercrop_960x540_8s.mp4,2.88,3.586367476,42.56084442,65.76638393,34.54530394,0.135790211,10.81233879,0.552810998,0.3056,540,960
12923454185,886273,12923454185_original_centercrop_960x540_8s.mp4,2.88,4.82748966,34.27190018,21.62333337,63.92898196,0.216607456,8.604809844,1.012719112,1.0256,540,960
10521676086,872733,10521676086_original_centercrop_960x540_8s.mp4,2.88,44.15786117,114.0899658,25.34463424,96.48878911,0.344060792,11.04986649,0.863481326,0.7456,540,960
6812860936,971842,6812860936_cut_centercrop_960x540_8s.mp4,2.88,13.60403489,153.4479065,80.81441166,56.71804784,0.391954572,8.356834006,0.790948797,0.6256,540,960
7122092993,980604,7122092993_cut_centercrop_960x540_8s.mp4,2.88,22.2194268,79.89916229,11.91856755,44.66616555,0.539238881,10.07848242,0.790948797,0.6256,540,960
3179649855,888867,3179649855_original_centercrop_960x540_8s.mp4,2.88,34.26549621,156.7313995,58.44923588,77.1674094,0.280979614,9.018443326,0.863481326,0.7456,540,960
3781419322,895020,3781419322_cut_centercrop_960x540_8s.mp4,2.8979,3.427461383,38.49077225,103.7664344,45.54372793,0.224767553,9.32328155,0.69511651,0.483186962,540,960
4971091773,917410,4971091773_original_centercrop_960x540_8s.mp4,2.9,16.99376074,84.83894348,97.23330995,53.35877924,0.134798362,14.38450206,0.670820393,0.45,540,960
